Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
30,Training,1357.91,3.25,1604.85,76.47,96.73,4,0,0,1.8734498023986816,1
31,Training,1322.06,3.16,1566.51,77.12,98.69,4,0,0,1.746708869934082,1
32,Training,1336.88,3.20,1582.67,75.16,98.04,4,0,0,1.8999838829040527,1
33,Training,1326.1,3.18,1573.14,75.82,98.04,4,0,0,1.795152187347412,1
34,Training,1351.14,3.25,1604.3,73.86,96.73,4,0,0,1.7932090759277344,1
35,Training,1376.88,3.33,1651.32,73.2,94.12,4,0,0,1.7466228008270264,1
36,Training,1411.91,3.41,1727.39,69.93,92.16,4,0,0,1.8148410320281982,1
37,Training,1425.37,3.43,1755.59,71.24,90.85,4,0,0,1.7398455142974854,1
38,Training,1403.86,3.37,1744.57,71.9,90.2,4,0,0,1.724266529083252,1
39,Training,1421.07,3.39,1755.51,71.24,90.85,4,0,0,1.7609221935272217,1
40,Training,1443.83,3.43,1761.03,71.24,91.5,4,0,0,1.7749216556549072,1
41,Training,1467.4,3.46,1769.95,70.59,91.5,4,0,0,1.773390769958496,1
42,Training,1457.89,3.42,1757.65,70.59,92.16,4,0,0,1.8029978275299072,1
43,Training,1457.04,3.40,1753.25,69.28,92.81,4,0,0,1.773601770401001,1
44,Training,1524.36,3.52,1846.43,67.32,90.2,4,0,0,1.7452092170715332,1
45,Training,1522.47,3.49,1848.49,67.32,90.85,4,0,0,1.7944791316986084,1
46,Training,1495.48,3.42,1830.36,69.93,90.85,4,0,0,1.7881691455841064,1
47,Training,1482.46,3.38,1812.95,69.93,91.5,4,0,0,1.8359825611114502,1
48,Training,1503.87,3.41,1868.36,70.59,88.89,4,0,0,1.7365026473999023,1
49,Training,1457.16,3.29,1831.94,71.9,90.2,4,0,0,1.7666378021240234,1
50,Training,1455.03,3.28,1824.36,71.9,90.2,4,0,0,1.6698405742645264,1
51,Training,1472.79,3.28,1826.94,71.24,90.85,4,0,0,1.7062032222747803,1
52,Training,1419.45,3.14,1783.63,75.16,90.2,4,0,0,1.668795108795166,1
53,Training,1386.21,3.04,1751.59,75.82,90.85,4,0,0,1.6380798816680908,1
54,Training,1382.43,3.02,1745.03,75.82,90.85,4,0,0,1.6506493091583252,1
55,Training,1380.44,3.00,1741.96,77.12,90.85,4,0,0,1.545140027999878,1
56,Training,1421.42,3.08,1760.38,75.16,90.2,4,0,0,1.5454216003417969,1
57,Training,1418.25,3.06,1753.57,76.47,90.2,4,0,0,1.5086123943328857,1
58,Training,1388.57,2.98,1722.32,76.47,90.2,4,0,0,1.494962215423584,1
59,Training,1402.62,2.99,1737.87,73.86,89.54,4,0,0,1.4362876415252686,1
60,Training,1363.7,2.89,1713.57,75.82,89.54,4,0,0,1.4278802871704102,1
61,Training,1348.69,2.85,1706.27,75.82,89.54,4,0,0,1.4231488704681396,1
62,Training,1348.85,2.85,1711.58,76.47,91.5,4,0,0,1.3491239547729492,1
63,Training,1279.03,2.68,1641.68,77.78,89.54,4,0,0,1.3822588920593262,1
64,Training,1236.27,2.57,1612.85,79.08,90.2,4,0,0,1.603447675704956,1
65,Training,1175.12,2.41,1523.05,80.39,92.81,4,0,0,1.283027172088623,1
66,Training,1146.98,2.34,1476.68,81.05,94.77,4,0,0,1.2991702556610107,1
67,Training,1116.87,2.27,1444.83,82.35,94.77,4,0,0,1.3124570846557617,1
68,Training,1134.68,2.30,1463.07,82.35,94.12,4,0,0,1.2531554698944092,1
69,Training,1191.43,2.42,1538.24,80.39,94.12,4,0,0,1.2574996948242188,1
70,Training,1282.64,2.61,1665.82,77.12,90.85,4,0,0,1.1519231796264648,1
71,Training,1295.68,2.65,1684.4,76.47,90.2,4,0,0,1.0996930599212646,1
72,Training,1283.57,2.62,1673.48,77.12,90.2,4,0,0,1.0879418849945068,1
73,Training,1309.8,2.68,1690.16,74.51,90.85,4,0,0,1.0960633754730225,1
74,Training,1370.68,2.80,1745.11,72.55,90.2,4,0,0,1.133885383605957,1
75,Training,1337.83,2.73,1713.98,73.2,90.85,4,0,0,1.1505978107452393,1
76,Training,1252.53,2.55,1617.47,75.82,92.16,4,0,0,1.071789264678955,1
77,Training,1235.68,2.52,1592.44,77.12,94.12,4,0,0,1.2077929973602295,1
78,Training,1162.98,2.38,1504.66,79.74,95.42,4,0,0,1.0798916816711426,1
